ID,Year,Month,KW,Incident_Start,Incident_End,Impact_Assessment,Failure_Type,Failure_Duration,Weighted_Failure_Duration,Responsible,Root_Cause,Business_Impact,Solution,Notes_Ticket,Prio_Ticket,Brands,Channel,Impact_Online,Impact_Offline,Products,Retail_o2_o2S_Marked,Retail_o2_OPS_Marked,Retail_o2_MSD_Marked,Retail_o2_IDS_Marked,Retail_o2_TPI_Marked,Retail_o2_o2S_PO_GA_Loss,Retail_o2_o2S_VVL_GA_Loss,Retail_o2_o2S_FN_GA_Loss,Retail_o2_o2S_PP_GA_Loss,Retail_o2_o2S_Total_GA_Loss,Retail_o2_OPS_PO_GA_Loss,Retail_o2_OPS_VVL_GA_Loss,Retail_o2_OPS_FN_GA_Loss,Retail_o2_OPS_PP_GA_Loss,Retail_o2_OPS_Total_GA_Loss,Retail_o2_MSD_PO_GA_Loss,Retail_o2_MSD_VVL_GA_Loss,Retail_o2_MSD_FN_GA_Loss,Retail_o2_MSD_PP_GA_Loss,Retail_o2_MSD_Total_GA_Loss,Retail_o2_IDS_PO_GA_Loss,Retail_o2_IDS_VVL_GA_Loss,Retail_o2_IDS_FN_GA_Loss,Retail_o2_IDS_PP_GA_Loss,Retail_o2_IDS_Total_GA_Loss,Retail_o2_TPI_PO_GA_Loss,Retail_o2_TPI_VVL_GA_Loss,Retail_o2_TPI_FN_GA_Loss,Retail_o2_TPI_PP_GA_Loss,Retail_o2_TPI_Total_GA_Loss,Retail_o2_o2S_PO_Revenue_Loss,Retail_o2_o2S_VVL_Revenue_Loss,Retail_o2_o2S_myH_Revenue_Loss,Retail_o2_o2S_FN_Revenue_Loss,Retail_o2_o2S_PP_Revenue_Loss,Retail_o2_o2S_Total_Revenue_Loss,Retail_o2_OPS_PO_Revenue_Loss,Retail_o2_OPS_VVL_Revenue_Loss,Retail_o2_OPS_myH_Revenue_Loss,Retail_o2_OPS_FN_Revenue_Loss,Retail_o2_OPS_PP_Revenue_Loss,Retail_o2_OPS_Total_Revenue_Loss,Retail_o2_MSD_PO_Revenue_Loss,Retail_o2_MSD_VVL_Revenue_Loss,Retail_o2_MSD_myH_Revenue_Loss,Retail_o2_MSD_FN_Revenue_Loss,Retail_o2_MSD_PP_Revenue_Loss,Retail_o2_MSD_Total_Revenue_Loss,Retail_o2_IDS_PO_Revenue_Loss,Retail_o2_IDS_VVL_Revenue_Loss,Retail_o2_IDS_myH_Revenue_Loss,Retail_o2_IDS_FN_Revenue_Loss,Retail_o2_IDS_PP_Revenue_Loss,Retail_o2_IDS_Total_Revenue_Loss,Retail_o2_TPI_PO_Revenue_Loss,Retail_o2_TPI_VVL_Revenue_Loss,Retail_o2_TPI_myH_Revenue_Loss,Retail_o2_TPI_FN_Revenue_Loss,Retail_o2_TPI_PP_Revenue_Loss,Retail_o2_TPI_Total_Revenue_Loss,Retail_o2_Total_PO_Percentage,Retail_o2_Total_VVL_Percentage,Retail_o2_Total_FN_Percentage,Retail_o2_Total_PP_Percentage,Retail_o2_Total_PO_GA_Loss,Retail_o2_Total_VVL_GA_Loss,Retail_o2_Total_FN_GA_Loss,Retail_o2_Total_PP_GA_Loss,Retail_o2_Total_GA_Loss,Retail_o2_PO_Revenue_Loss,Retail_o2_VVL_Revenue_Loss,Retail_o2_myH_Revenue_Loss,Retail_o2_FN_Revenue_Loss,Retail_o2_PP_Revenue_Loss,Retail_o2_Total_Revenue_Loss,Online_o2_Marked,Online_blau_Marked,Online_TSI_Marked,Online_SC_Marked,Online_Port_Marked,Online_o2_PO_GA_Loss,Online_o2_VVL_GA_Loss,Online_blau_PO_GA_Loss,Online_blau_VVL_GA_Loss,Online_o2_FN_GA_Loss,Online_o2_PP_GA_Loss,Online_Total_GA_Loss,Online_o2_PO_Revenue_Loss,Online_o2_VVL_Revenue_Loss,Online_blau_PO_Revenue_Loss,Online_blau_VVL_Revenue_Loss,Online_myH_Revenue_Loss,Online_o2_FN_Revenue_Loss,Online_o2_PP_Revenue_Loss,Online_Total_Revenue_Loss,CSS_o2_PO_GA_Loss,CSS_o2_VVL_GA_Loss,CSS_blau_PO_GA_Loss,CSS_blau_VVL_GA_Loss,CSS_o2_FN_GA_Loss,CSS_Total_GA_Loss,CSS_o2_PO_Revenue_Loss,CSS_o2_VVL_Revenue_Loss,CSS_blau_PO_Revenue_Loss,CSS_blau_VVL_Revenue_Loss,CSS_myH_Revenue_Loss,CSS_o2_FN_Revenue_Loss,CSS_Total_Revenue_Loss,Total_o2_PO_GA_Loss,Total_o2_VVL_GA_Loss,Total_blau_PO_GA_Loss,Total_blau_VVL_GA_Loss,Total_FN_GA_Loss,Total_PP_GA_Loss,Total_GA_Loss,Total_o2_PO_Revenue_Loss,Total_o2_VVL_Revenue_Loss,Total_blau_PO_Revenue_Loss,Total_blau_VVL_Revenue_Loss,Total_myH_Revenue_Loss,Total_FN_Revenue_Loss,Total_PP_Revenue_Loss,Total_Revenue_Loss,Incident_Type
456,2022,3,12,3/24/22 11:30,3/24/22 12:51,High,Einschränkung,"1,35","0,68",ST,,"Intermetttierende Verbidungsprobleme von Salcus zur Salcus Main DB
ePOS: Bestandkundensuche/VVL eingeschränkt bzw. nicht möglich. Lange Antwortzeiten, teilweise Timeout","In analyse.
Betriebssystem Parameter wurden auf Empfehlung vom Hersteller angepasst. Seit dem läuft Salcus wieder stabil",IMG000003378293,Prio 1,"o2, blau",,,,"Postpaid
Fixnet
VVL",x,x,x,x,,0,7,0,0,7,0,26,0,0,26,0,4,0,0,4,0,15,0,0,15,0,0,0,0,0,€0 ,€3.268 ,€759 ,€0 ,€0 ,€4.027 ,€0 ,€12.562 ,€2.917 ,€0 ,€0 ,€15.479 ,€0 ,€1.726 ,€401 ,€0 ,€0 ,€2.127 ,€0 ,€7.438 ,€1.727 ,€0 ,€0 ,€9.166 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,20%,,,0 ,52 ,0 ,0 ,52 ,€0 ,€24.995 ,€5.804 ,€0 ,€0 ,€30.798 ,,,x,,,15 ,7 ,5 ,3 ,3 ,,33 ,8.079 €,3.380 €,2.693 €,1.449 €,€3.364 ,1.851 €,0 €,20.816 €,53 ,109 ,7 ,8 ,6 ,183 ,28.547 €,52.634 €,3.770 €,3.863 €,€19.846 ,3.702 €,112.362 €,68,168,12,11,9,0,268,36.626 €,81.009 €,6.463 €,5.312 €,€29.013 ,5.552 €,0 €,163.976 €,2. High
457,2022,3,12,3/23/22 12:14,3/23/22 12:39,Low,Einschränkung,,,ST,,Salcus Outages: There was a reoccurring problem that Agents were not able to log in to Salcus.,Root cause still under investigation.,IMG3377225,Prio 1,"o2, blau",,,,"Postpaid
Fixnet
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,x,,,10 ,5 ,3 ,2 ,2 ,,22 ,5.386 €,2.414 €,1.616 €,966 €,€2.242 ,1.234 €,0 €,13.859 €,28 ,58 ,4 ,4 ,3 ,97 ,15.081 €,28.007 €,2.154 €,1.932 €,€10.540 ,1.851 €,59.565 €,38,63,7,6,5,0,119,20.468 €,30.421 €,3.770 €,2.897 €,€12.782 ,3.085 €,0 €,73.423 €,3. Medium
458,2022,3,13,3/29/22 9:17,3/29/22 14:37,Low,Einschränkung,,,ST,,"Missing new hardware prices for articles/Ids

4510-310073-00	XIAOMI REDMI NOTE 11 PRO 5G, BLAU
4510-310074-00	XIAOMI REDMI NOTE 11 PRO 5G, GRAU","Main DB was in shutdown mode, and the lapi pricelist job failed rather start with delay.",IMG000003382426,Prio 2,,,,,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,x,x,x,x,,,30 ,,,,30 ,0 €,0 €,16.159 €,0 €,€3.364 ,0 €,0 €,19.522 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,30,0,0,0,30,0 €,0 €,16.159 €,0 €,€3.364 ,0 €,0 €,19.522 €,3. Medium
462,2022,3,13,3/31/22 10:00,4/1/22 18:22,High,Einschränkung,"11,00","5,50",ST,,"Fehler in der Kommunikation ePOS/MCE/ARES
Verhandlungsbudget wird bei der Rabattierung über ARES Rabatte nicht berücksichtgt. Bei VVL",Inkompatibilität an der Schnittstelle MCE/ARES nach Aktivierung neuer Funktion aus R22-3,IMG000003385802,Prio 2,,,,,VVL,x,x,x,x,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
463,2022,3,13,3/29/22 8:49,3/29/22 13:01,High,,,,DDC,,NBA impairments: There were problems in making offers and giving information to the end customer.,There were server issue from NBA Side due to database error - issue is reloved.,IMG3382439,Prio 2,,,,,"Postpaid
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,x,,,3 ,21 ,0 ,2 ,0 ,,26 ,1.616 €,10.140 €,0 €,966 €,€2.915 ,0 €,0 €,15.637 €,3 ,386 ,0 ,30 ,0 ,419 ,1.616 €,186.392 €,0 €,14.486 €,€46.979 ,0 €,249.473 €,6,407,0,32,0,0,445,3.232 €,196.532 €,0 €,15.452 €,€49.894 ,0 €,0 €,265.111 €,2. High
464,2022,3,13,3/29/22 10:29,3/29/22 11:09,Low,,,,,,Problems with CCI: No DSL check possible.,This issue is due to the shop deployments.,IMG3382563 ,Prio 2,,,,,"Postpaid
Fixnet",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,x,,,7 ,0 ,0 ,0 ,8 ,,15 ,3.770 €,0 €,0 €,0 €,€785 ,4.935 €,0 €,9.491 €,1 ,0 ,0 ,0 ,13 ,14 ,539 €,0 €,0 €,0 €,€112 ,8.020 €,8.671 €,8,0,0,0,21,0,29,4.309 €,0 €,0 €,0 €,€897 ,12.955 €,0 €,18.161 €,3. Medium
465,2022,3,13,3/30/22 8:17,3/30/22 8:39,High,,,,CSS,,Agents were facing problems with opening Salcus.,Issues occured after rollout of the new salcus client. Workaround was found.,IMG3383597,,,,,,"Postpaid
Fixnet
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
466,2022,4,14,4/6/22 10:57,4/6/22 12:45,Low,Einschränkung,,,,,Problems with Citrix: Citrix freezes and login not possible. ,There was a network issue at Essen site.,IMG3391848,Prio 2,,,,,"Postpaid
Fixnet
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,x,,,6 ,2 ,2 ,0 ,1 ,,11 ,3.232 €,966 €,1.077 €,0 €,€1.121 ,617 €,0 €,7.013 €,13 ,38 ,2 ,3 ,2 ,58 ,7.002 €,18.349 €,1.077 €,1.449 €,€6.279 ,1.234 €,35.390 €,19,40,4,3,3,0,69,10.234 €,19.315 €,2.154 €,1.449 €,€7.400 ,1.851 €,0 €,42.403 €,3. Medium
467,2022,4,14,4/6/22 18:30,4/8/22 12:30,High,Einschränkung,,,,,"Marquez performance issues: Agents are facing performance issue while loading customer data on marquez application.
Perf. einschränkungen:
06.04.2022 14:00:00 bis 06.04.2022 18:30:00
07.04.2022 08:00:00 bis 07.04.2022 11:10:00
07.04.2022 14:15:00 bis 07.04.2022 18:00:00
08.04.2022 12:00:00 bis 08.04.2022 12:30:00",Issue is ongoing.,IMG3392891,Prio 1,,,,,"Postpaid
Fixnet
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,71 ,106 ,0 ,0 ,13 ,190 ,38.242 €,51.185 €,0 €,0 €,€19.846 ,8.020 €,117.293 €,71,106,0,0,13,0,190,38.242 €,51.185 €,0 €,0 €,€19.846 ,8.020 €,0 €,117.293 €,2. High
468,2022,4,14,4/6/22 9:02,4/6/22 10:00,Medium,,,,DDC,,NBA GUI was not working. ARES not working (VVL) All manage servers of NBA were not running because of Database Issue and post change NBA database was down. Impacting prepaid and postpaid users. IBAN/BIC convert services were also impacted. --> Verlängerte Downtime,"While implementing planned change, a hardware issue was observed and change downtime was extended caused MI. Hardware issue was fixed and services restored. There was no communication regarding change to NBA application team.",IMG3391661,Prio 1,o2,,,,"Postpaid
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,x,,,0 ,68 ,0 ,1 ,0 ,,69 ,0 €,32.836 €,0 €,483 €,€7.736 ,0 €,0 €,41.055 €,1 ,97 ,0 ,7 ,0 ,105 ,539 €,46.839 €,0 €,3.380 €,€11.773 ,0 €,62.531 €,1,165,0,8,0,0,174,539 €,79.675 €,0 €,3.863 €,€19.509 ,0 €,0 €,103.586 €,2. High
470,2022,4,15,4/11/22 9:46,4/14/22 9:25,,,,,,,"Marquez performance issues: Agents are facing performance issue while loading customer data on marquez application.
Perf. einschränkungen:
11.04.2022 09:35:00 bis 11.04.2022 10:10:00
12.04.2022 10:25:00 bis 12.04.2022 11:25:00
12.04.2022 12:25:00 bis 12.04.2022 13:25:00
14.04.2022 08:20:00 bis 14.04.2022 08:40:00
14.04.2022 09:05:00 bis 14.04.2022 09:25:00
14.04.2022 12:10:00 bis 14.04.2022 13:15:00
",High volumes connections from Marquez application causing load on environments.,IMG3392891,Prio 1,,,,,"Postpaid
Fixnet
VVL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,54 ,58 ,12 ,0 ,10 ,134 ,29.086 €,28.007 €,6.463 €,0 €,€13.903 ,6.169 €,83.629 €,54,58,12,0,10,0,134,29.086 €,28.007 €,6.463 €,0 €,€13.903 ,6.169 €,0 €,83.629 €,3. Medium
471,2022,4,15,4/11/22 12:06,4/14/22 12:10,Medium,Einschränkung,,,,," Die Bereitstellungsgebühr darf bei einem Laufzeit Tarif o2 My Home 5G/LTE nicht erhoben werden.
Laut CCI und Portal wird die Gebühr berechnet trotz 24 M Produkt.
Fehler bereits seit 1.4.",under invenstigation,IMG000003387089 ,Prio 2,,,,,Fixnet,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,x,,x,,x,200 ,,,,,,200 ,107.725 €,0 €,0 €,0 €,€22.424 ,0 €,0 €,130.149 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,200,0,0,0,0,0,200,107.725 €,0 €,0 €,0 €,€22.424 ,0 €,0 €,130.149 €,2. High
472,2022,4,15,4/12/22 10:00,4/12/22 11:11,Low,,,,,,"SL workflow for o2online e-shop and CCI is Impacted. Blau e-shop is giving 404 error.
For O2 - Customer Care cannot place DSL Order.
Blau - shop page is not available, so no order can be placed.","During investigation it was found, that the problem in PROD could be related to the Back office data loaded from the snapshot. In order to mitigate the issue, new snapshot has been created for all the services and published it further in Production.",IMG3396721,Prio 1,,,,,"Postpaid
Fixnet
",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,61 ,0 ,20 ,0 ,23 ,,104 ,32.856 €,0 €,10.772 €,0 €,€9.082 ,14.189 €,0 €,66.900 €,20 ,0 ,0 ,0 ,40 ,60 ,10.772 €,0 €,0 €,0 €,€2.242 ,24.677 €,37.692 €,81,0,20,0,63,0,164,43.629 €,0 €,10.772 €,0 €,€11.324 ,38.866 €,0 €,104.592 €,2. High
473,2022,4,16,4/21/22 14:10,4/21/22 17:00,Medium,Einschränkung,,,ST,,VVL + Hardware: Hardware wird doppelt an den Kunden verschickt,Configurtaion issue,IMG000003403724,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
474,2022,4,16,4/21/22 15:00,4/25/22 17:15,Medium,Einschränkung,,,ST,,Internet@Home: Routerauswahl wird nicht in den Warenkorb übernommen (1.300 Kunden betroffen -> Abklärung über CS),Configuration issue after implementation of SR-180752,IMG000003402459,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
475,2022,4,16,4/19/22 10:45,4/19/22 15:20,Low,Ausfall,,,ST,,"CCI Blau nicht erreichbar.
Fehlermeldung: unsichrer Inhalt blockiert
Fehlerbeschreibung: Login funktioniert -- weißer Bildschirm nach Versuch in die blaue Welt zu kommen
""funktioniert nicht über Citrix Zugang "" --
URL: https://cci.blau.de","Static webpage for CCI blau is using older version(v=0.486.0) on jquery.min.js
while the other static webpages were using v=0.496.0",IMG000003400876 ,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,26 ,,,,26 ,0 €,0 €,14.004 €,0 €,€2.915 ,0 €,0 €,16.919 €,,,28 ,,,28 ,0 €,0 €,15.081 €,0 €,€3.139 ,0 €,18.221 €,0,0,54,0,0,0,54,0 €,0 €,29.086 €,0 €,€6.055 ,0 €,0 €,35.140 €,3. Medium
476,2022,4,17,4/29/22 17:40,4/29/22 20:40,High,Einschränkung,,,,,"CCI: Fehlerbild: Homespot lässt sich nicht buchen. Fehlermeldung: ""Die von Ihnen eingegebenen Daten stimmen nicht mit den bei uns überein. Bitte korrigieren Sie ihre Daten"", Kein DSL-Verfügbarkeitscheck möglich",Problem is ongoing and under investigation,"IMG3411638
IMG3413190 ",Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,x,,x,x,x,250 ,,,,,,250 ,134.656 €,0 €,0 €,0 €,€28.031 ,0 €,0 €,162.687 €,34 ,,,,,34 ,18.313 €,0 €,0 €,0 €,€3.812 ,0 €,22.125 €,284,0,0,0,0,0,284,152.969 €,0 €,0 €,0 €,€31.843 ,0 €,0 €,184.812 €,2. High
477,2022,4,17,4/26/22 12:00,4/28/22 12:50,Medium,Einschränkung,,,Business,,"Störung im Segment-Switcher Verhalten: Bei Klick auf Zielgruppe ""o2 Kunden"" wird das Bundle-Offer nicht mehr angezeigt und es erscheint eine Leere Bundle Seite (nur Header & Footer werden angezeigt). Der Fehler tritt bei diversen Tarifen auf, getestet bei Unlimited Smart & Max. ",Config Issue bei Trbo,IMG000003407767,Prio 2,,,,,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
